transaction_amount,transaction_type,time_of_day,is_first_time_recipient,urgency_indicator,amount_unusual_for_user,transaction_speed,agent_location_risk,transaction_region,unusual_hours_for_region,multiple_quick_attempts,session_duration_seconds,is_fraud,fraud_type
157.8733465,transfer,night,0,0,1,normal,high,same_region,0,0,149.6240086,0,legitimate
146.8516588,cash-out,morning,0,0,1,normal,low,same_region,0,0,1172.287965,0,legitimate
232.4922438,transfer,night,0,0,0,normal,low,same_region,1,0,418.3533112,0,legitimate
248.5358968,cash-in,afternoon,0,0,0,normal,low,same_region,0,0,309.1072287,0,legitimate
2222.480441,transfer,night,1,1,0,normal,low,same_region,0,0,26.71060406,0,legitimate
286.5074627,transfer,afternoon,0,0,1,normal,high,same_region,1,0,567.6115538,0,legitimate
136.2860131,cash-out,afternoon,1,0,1,normal,medium,same_region,0,0,54.75710336,0,legitimate
115.8805342,cash-in,afternoon,0,1,0,normal,low,same_region,1,0,109.0611626,0,social_engineering
306.3980403,cash-in,afternoon,0,0,0,immediate,high,same_region,0,0,275.6488072,0,legitimate
287.9734733,cash-out,night,0,0,0,normal,medium,same_region,0,0,1108.682167,0,legitimate
654.8442095,transfer,afternoon,1,0,1,normal,low,different_region,0,0,281.1984045,0,legitimate
901.352601,cash-in,morning,0,1,0,normal,low,same_region,0,1,83.02851948,0,legitimate
168.9625603,cash-out,morning,0,0,0,normal,medium,same_region,1,0,257.9791327,0,legitimate
151.0240816,cash-out,afternoon,0,0,1,normal,low,same_region,0,0,426.1938352,0,social_engineering
96.80834193,cash-out,night,1,0,0,normal,medium,same_region,0,0,123.9290093,0,legitimate
2826.316481,cash-out,night,0,1,0,normal,low,same_region,0,0,0.01421891797,0,legitimate
39.71896233,transfer,afternoon,0,0,1,normal,medium,same_region,1,0,662.7020454,0,legitimate
58.59106336,transfer,night,0,1,0,normal,low,different_region,0,0,394.7068027,0,legitimate
99.59166708,cash-in,afternoon,0,0,0,normal,medium,same_region,1,0,801.3526831,0,legitimate
94.53334178,cash-in,night,1,1,1,normal,medium,same_region,1,0,311.8526907,0,legitimate
78.32258193,cash-out,night,0,0,0,normal,medium,same_region,0,0,360.0137575,0,legitimate
83.78722338,cash-in,night,1,1,1,normal,low,same_region,0,0,230.3776463,0,legitimate
353.176036,transfer,afternoon,0,0,0,normal,low,different_region,0,0,396.5163181,0,legitimate
1400.471139,cash-out,afternoon,0,0,0,normal,medium,same_region,1,1,154.429396,0,legitimate
57.61042129,cash-in,afternoon,1,1,0,normal,medium,same_region,1,0,588.0503425,0,legitimate
106.1191136,transfer,afternoon,0,0,0,normal,low,same_region,0,0,1013.478903,0,legitimate
163.4594093,cash-out,morning,0,0,1,normal,high,same_region,0,0,249.8904219,0,legitimate
210.2509281,cash-in,night,0,0,0,normal,low,same_region,0,0,755.233292,0,legitimate
178.3235796,cash-in,morning,0,1,0,immediate,low,same_region,1,0,180.0812701,0,legitimate
1304.688184,cash-in,morning,1,1,0,normal,low,same_region,0,0,390.428678,0,legitimate
201.0437462,cash-in,afternoon,0,0,1,normal,high,same_region,1,0,408.3822775,0,legitimate
247.7505606,cash-out,morning,1,0,0,normal,low,same_region,0,0,446.3557957,0,legitimate
241.0989897,cash-in,night,0,0,0,immediate,low,same_region,0,1,204.7229214,0,legitimate
474.2234516,cash-in,morning,0,1,0,normal,low,same_region,1,0,193.8599257,0,legitimate
200.5669905,transfer,afternoon,0,0,0,normal,medium,same_region,0,0,352.87011,0,legitimate
12.98504587,cash-out,night,0,0,0,normal,high,same_region,1,0,163.0901036,0,legitimate
87.70593112,transfer,morning,0,0,0,normal,low,same_region,0,0,481.142848,0,legitimate
71.61522086,cash-out,night,0,0,1,normal,low,different_region,0,0,578.8960794,0,legitimate
204.4488996,cash-in,night,0,1,1,normal,low,same_region,1,0,285.4184111,0,legitimate
392.3977575,transfer,afternoon,0,1,0,normal,low,same_region,1,0,248.0947088,0,legitimate
310.5345822,cash-out,night,0,1,0,normal,low,same_region,0,0,0.01421891797,0,legitimate
64.55633643,cash-out,night,0,1,0,normal,low,same_region,0,0,130.3387361,0,legitimate
53.16199343,transfer,afternoon,0,1,0,normal,low,same_region,0,0,331.9438445,0,legitimate
2703.44959,transfer,night,0,1,1,normal,medium,same_region,1,0,525.4404614,0,legitimate
149.2821712,cash-in,night,0,1,0,normal,high,same_region,0,0,12.17947785,0,legitimate
107.5606262,cash-in,morning,0,0,0,normal,high,same_region,0,0,37.62937924,0,legitimate
237.9493404,cash-out,afternoon,0,0,1,normal,medium,same_region,0,0,0.01421891797,0,legitimate
151.8072096,cash-in,morning,0,0,1,normal,low,same_region,0,0,128.2970953,0,legitimate
30.26493159,cash-out,night,1,1,1,normal,high,same_region,1,0,184.2254179,0,legitimate
70.79685752,cash-in,afternoon,0,1,1,normal,low,different_region,0,0,278.3379735,0,legitimate
292.7504382,cash-out,night,0,0,0,normal,low,same_region,0,0,457.2710739,0,legitimate
41.0287863,cash-in,night,0,0,0,normal,medium,same_region,0,0,239.8008439,0,legitimate
101.4104367,cash-out,morning,0,0,1,normal,medium,same_region,0,0,273.3294985,0,legitimate
193.9305427,transfer,morning,0,0,0,normal,high,same_region,0,0,449.208715,0,legitimate
51.14826375,cash-in,afternoon,1,0,0,normal,medium,same_region,0,0,227.6445235,0,legitimate
312.0270919,transfer,morning,0,0,0,normal,low,same_region,0,0,36.01272053,0,legitimate
227.9354322,cash-in,night,0,0,0,normal,high,same_region,0,0,458.9843772,0,legitimate
312.4598433,cash-in,night,1,0,1,normal,medium,same_region,0,0,201.7089301,0,legitimate
196.9754746,cash-out,morning,1,0,0,normal,high,same_region,0,0,142.0481423,0,legitimate
257.0053933,cash-out,morning,0,0,1,normal,medium,same_region,1,0,190.1153267,0,legitimate
1.561270062,transfer,afternoon,0,0,1,normal,low,same_region,1,0,946.4298491,0,legitimate
74.87636398,cash-out,night,0,0,0,normal,low,same_region,0,0,140.7982538,0,legitimate
884.6694611,cash-out,morning,0,1,1,normal,low,same_region,0,0,60.62614144,0,legitimate
182.4254716,transfer,morning,0,1,0,normal,low,same_region,0,0,477.2367155,0,legitimate
317.9495118,transfer,night,1,0,0,normal,low,same_region,0,0,665.9071492,0,legitimate
343.1657131,cash-out,morning,1,1,1,normal,low,same_region,1,0,826.8595358,0,legitimate
114.137613,cash-in,afternoon,0,0,1,normal,low,same_region,0,0,369.2792083,0,legitimate
411.9501857,cash-in,afternoon,1,1,0,normal,low,different_region,0,0,383.7507705,0,legitimate
243.7699524,cash-in,night,1,1,0,normal,low,different_region,0,1,457.0542018,0,legitimate
50.72962765,cash-in,afternoon,0,1,1,normal,low,different_region,0,0,198.7021591,0,legitimate
176.0497019,cash-out,morning,0,0,0,normal,low,different_region,0,0,151.2312005,0,legitimate
300.0640258,cash-in,night,1,0,0,normal,low,different_region,0,0,485.5087013,0,legitimate
729.0376154,cash-in,night,0,0,0,immediate,high,different_region,0,0,282.153754,0,legitimate
161.9441439,cash-out,night,0,0,1,normal,high,same_region,0,1,38.47821715,0,legitimate
263.7684585,transfer,night,0,0,1,normal,low,same_region,0,0,292.5418228,0,legitimate
79.74377933,cash-in,morning,1,0,0,normal,medium,same_region,1,1,75.65146419,0,legitimate
43.00414662,cash-in,morning,0,0,0,normal,medium,same_region,0,0,147.7293028,0,legitimate
282.8723843,cash-in,afternoon,1,0,1,immediate,low,same_region,0,0,159.7471389,0,legitimate
169.3206275,cash-in,morning,1,0,0,immediate,medium,same_region,0,1,299.7034677,0,legitimate
82.43067217,cash-out,afternoon,0,1,0,normal,low,same_region,1,0,253.2589824,0,legitimate
174.6730413,cash-in,afternoon,0,0,0,normal,high,same_region,0,0,453.7553387,0,identity_theft
103.3754934,transfer,afternoon,0,0,1,normal,medium,same_region,0,0,743.9909689,0,legitimate
29.84189173,cash-in,morning,0,0,0,normal,low,same_region,0,0,329.4707855,0,legitimate
172.9867104,cash-in,night,0,1,0,normal,medium,same_region,0,0,318.2848008,0,legitimate
117.6451763,transfer,night,1,1,1,normal,low,same_region,0,0,73.4271567,0,legitimate
283.5848337,cash-in,afternoon,0,1,0,normal,high,different_region,0,0,370.0890012,0,legitimate
125.6266578,cash-in,afternoon,0,0,0,normal,medium,same_region,1,0,402.38378,0,legitimate
505.9025675,cash-in,morning,0,0,0,normal,low,different_region,0,0,380.8018645,0,legitimate
52.26404568,cash-out,night,0,0,0,normal,high,same_region,1,0,323.1305583,0,legitimate
266.078507,cash-in,night,1,0,1,normal,high,same_region,0,0,64.7287001,0,legitimate
266.1708867,cash-out,morning,0,0,1,immediate,low,same_region,0,0,34.71297721,1,legitimate
76.64910286,cash-in,night,0,0,0,normal,low,same_region,0,0,241.4312659,0,legitimate
147.3566972,cash-in,night,0,1,0,normal,low,same_region,0,0,366.4006649,1,identity_theft
274.9270355,cash-in,night,0,1,0,normal,medium,same_region,0,0,121.6144142,0,legitimate
258.0858689,cash-in,morning,0,0,0,normal,low,same_region,0,0,448.5135159,0,legitimate
235.7707983,cash-in,afternoon,1,0,1,normal,medium,different_region,0,0,49.96384276,0,legitimate
305.0581182,cash-in,afternoon,0,0,1,normal,low,same_region,1,0,75.39555137,0,legitimate
67.74876105,cash-in,night,0,0,1,normal,low,same_region,1,0,106.4301483,0,legitimate
124.2525074,cash-out,night,1,1,1,normal,low,same_region,1,0,295.4143665,0,legitimate
176.8029587,cash-in,night,1,0,1,normal,medium,same_region,0,0,54.00010412,0,legitimate
243.0712342,cash-out,night,1,1,0,normal,low,same_region,0,0,331.9987159,0,legitimate
620.5891798,cash-out,afternoon,0,1,0,normal,medium,same_region,0,0,91.68671852,0,legitimate
143.5393919,cash-in,afternoon,0,0,1,normal,medium,same_region,1,1,339.4844079,0,social_engineering
141.3050908,cash-in,night,0,0,1,normal,low,same_region,0,1,489.4119685,0,legitimate
807.1591685,cash-out,night,1,0,1,normal,medium,same_region,1,0,40.12260814,0,legitimate
129.5504865,cash-out,morning,0,1,0,normal,low,same_region,0,0,261.61959,0,legitimate
465.7171539,cash-out,afternoon,0,1,1,normal,low,same_region,0,0,1572.675736,0,legitimate
276.9316136,transfer,morning,1,1,0,normal,high,different_region,0,0,190.706246,0,legitimate
214.721391,cash-out,afternoon,1,0,1,normal,low,same_region,0,0,260.582473,0,legitimate
1127.087219,cash-in,afternoon,0,0,1,normal,low,different_region,0,1,320.422813,0,legitimate
87.29046203,cash-out,night,0,1,0,normal,low,same_region,1,0,190.9472076,0,legitimate
408.0801684,cash-in,afternoon,0,0,0,normal,medium,same_region,1,1,305.7343536,0,legitimate
89.65477531,transfer,afternoon,0,0,1,normal,low,same_region,0,0,110.2067533,0,legitimate
67.52141678,cash-out,morning,0,0,0,normal,low,different_region,0,0,538.563115,0,legitimate
99.30833433,cash-in,morning,0,1,0,normal,low,different_region,0,0,1268.735451,0,legitimate
499.5070593,transfer,night,0,1,0,immediate,low,same_region,0,0,82.56354539,0,sim_swap
194.3359381,cash-in,morning,0,0,0,normal,low,different_region,0,0,228.9670432,0,legitimate
361.371906,cash-in,night,1,0,0,normal,high,same_region,0,1,35.45184303,0,legitimate
100.5320894,cash-in,morning,1,0,0,immediate,medium,different_region,0,0,31.32827786,0,legitimate
232.9307424,cash-out,night,0,0,0,normal,high,different_region,1,0,541.1859722,0,legitimate
313.5717524,cash-out,afternoon,1,1,0,normal,low,different_region,0,0,291.8415145,0,legitimate
105.2389483,transfer,night,1,0,1,normal,high,same_region,0,0,181.8893496,0,identity_theft
493.8989427,cash-in,night,1,0,1,normal,low,same_region,1,1,243.4790841,0,legitimate
85.49884713,cash-out,afternoon,0,0,0,normal,low,same_region,0,0,343.234175,0,legitimate
314.7135436,cash-in,night,0,1,0,normal,medium,same_region,0,0,291.9953407,0,legitimate
206.7786709,transfer,afternoon,0,0,0,normal,medium,different_region,0,0,325.5512368,0,legitimate
175.7399762,transfer,afternoon,1,1,0,normal,high,same_region,0,0,336.9618748,0,legitimate
146.9481141,cash-out,morning,1,0,1,normal,low,same_region,0,0,183.5760022,0,legitimate
485.9769528,transfer,night,0,0,1,normal,medium,same_region,0,1,85.12666003,0,legitimate
1399.186507,transfer,afternoon,1,0,1,normal,medium,same_region,0,0,179.8815635,0,legitimate
82.85723981,cash-in,night,1,0,0,normal,low,same_region,0,0,232.0575492,0,legitimate
139.8646256,cash-in,morning,0,0,1,normal,low,same_region,0,0,99.35425323,0,legitimate
115.3901143,cash-in,afternoon,0,0,0,normal,low,different_region,0,0,230.3632653,0,legitimate
85.56224325,cash-out,afternoon,1,0,1,normal,low,same_region,0,1,305.4076176,1,legitimate
469.7717427,cash-in,night,1,1,0,normal,low,different_region,0,0,117.0128967,0,legitimate
770.0908212,cash-in,morning,0,0,0,normal,medium,same_region,0,0,187.8742323,0,legitimate
241.0299017,cash-in,morning,0,1,0,normal,low,different_region,0,0,671.6033849,0,legitimate
92.78766488,cash-in,afternoon,0,1,0,immediate,medium,same_region,0,0,228.4856246,0,legitimate
33.56199546,cash-in,night,1,0,0,normal,low,same_region,1,0,101.9678272,0,legitimate
315.7054687,transfer,afternoon,0,0,0,normal,low,same_region,0,0,406.0506101,0,legitimate
1078.133009,cash-in,morning,1,0,0,normal,low,same_region,0,0,169.2268082,0,legitimate
119.9265086,transfer,afternoon,0,1,1,normal,low,same_region,1,0,100.7838827,0,legitimate
192.8447058,cash-out,night,0,0,1,normal,low,same_region,1,0,331.4330027,1,legitimate
461.405689,cash-out,night,1,0,0,normal,low,same_region,0,0,447.8777329,0,legitimate
280.2373422,cash-out,afternoon,0,0,0,normal,medium,same_region,0,0,163.1205478,0,legitimate
224.5019142,cash-in,night,1,0,0,normal,low,same_region,0,0,202.1975068,0,legitimate
63.20976552,cash-out,afternoon,1,1,0,normal,medium,same_region,0,0,189.1473939,0,legitimate
287.8228183,cash-in,morning,0,0,0,immediate,low,same_region,1,0,535.262095,0,legitimate
172.468564,cash-in,morning,0,0,0,normal,low,same_region,0,0,291.8797796,0,legitimate
2238.951472,cash-in,night,0,1,0,normal,low,same_region,0,0,257.4265405,0,legitimate
65.98850233,cash-out,night,0,1,0,normal,low,same_region,0,0,419.9197145,0,legitimate
126.7587094,cash-in,night,0,0,0,normal,high,different_region,0,0,191.4811328,0,legitimate
91.0116957,transfer,afternoon,0,0,0,immediate,low,same_region,0,0,432.258201,0,legitimate
81.60948685,transfer,night,0,0,0,normal,low,same_region,0,1,290.7653732,0,legitimate
43.66972782,transfer,night,1,0,0,normal,low,same_region,1,0,292.7784496,0,legitimate
300.7565255,cash-out,night,1,0,0,normal,low,same_region,0,0,720.2269449,0,legitimate
124.3460417,cash-in,night,0,0,1,normal,low,different_region,0,0,110.6979626,0,legitimate
34.78487825,cash-out,afternoon,0,0,0,normal,high,same_region,1,1,691.5489189,0,legitimate
82.38774744,transfer,night,1,0,1,normal,high,same_region,0,0,299.3344685,0,legitimate
204.2154069,cash-in,night,0,0,1,normal,high,different_region,0,0,1968.651132,0,legitimate
1.561270062,cash-in,morning,0,0,0,normal,medium,same_region,0,0,403.377936,0,legitimate
73.28444994,transfer,morning,0,0,1,normal,high,same_region,0,0,295.2363062,0,legitimate
111.2703358,cash-in,afternoon,1,0,0,normal,low,same_region,0,0,220.4081167,0,legitimate
1146.66131,cash-in,afternoon,0,0,0,normal,high,same_region,1,1,82.83383814,0,legitimate
266.6066719,cash-in,afternoon,0,0,0,normal,low,same_region,0,0,126.1328554,0,legitimate
409.5565344,cash-out,morning,0,0,1,normal,low,same_region,0,0,191.2530081,0,legitimate
1016.94614,cash-in,afternoon,0,0,0,normal,medium,same_region,0,0,54.01036225,0,legitimate
15.64508175,transfer,morning,0,1,1,normal,low,different_region,0,0,174.6350359,0,legitimate
145.0566478,transfer,afternoon,1,0,0,normal,high,same_region,0,0,166.164859,0,legitimate
171.7743659,cash-out,afternoon,0,1,0,normal,medium,same_region,0,0,475.0613853,0,legitimate
92.74693412,cash-in,morning,0,1,0,normal,low,different_region,0,0,378.5637168,0,sim_swap
81.05172774,transfer,afternoon,0,1,0,normal,low,same_region,0,0,103.0363441,0,legitimate
122.9193989,cash-in,afternoon,0,1,0,normal,low,same_region,0,0,1209.812227,0,legitimate
33.02217703,cash-in,morning,1,1,1,normal,low,same_region,0,0,485.4159486,0,legitimate
1820.494025,cash-out,night,0,0,0,normal,low,same_region,1,0,311.3003533,0,legitimate
333.0943207,cash-out,night,0,0,0,normal,medium,same_region,1,0,326.2297663,0,legitimate
254.777742,cash-in,afternoon,1,0,1,normal,low,same_region,0,1,763.4200312,0,legitimate
168.195417,transfer,afternoon,1,0,1,normal,medium,same_region,0,0,70.89700832,0,legitimate
139.7948829,cash-in,afternoon,1,0,0,normal,medium,same_region,0,0,244.4503691,0,legitimate
59.58120382,cash-in,night,1,1,0,normal,high,same_region,0,0,664.1099882,0,social_engineering
205.9722593,cash-in,afternoon,0,1,0,normal,low,same_region,0,0,516.2533734,0,legitimate
3713.341186,cash-in,afternoon,0,0,0,immediate,low,same_region,0,0,590.5825251,0,legitimate
132.8012213,cash-in,afternoon,1,0,0,normal,low,same_region,0,0,354.5001627,0,legitimate
218.2418493,cash-in,night,0,1,1,normal,low,same_region,0,0,36.89581141,0,legitimate
38.03845572,cash-out,afternoon,1,1,0,normal,low,same_region,0,1,109.9109676,0,legitimate
255.280545,transfer,afternoon,0,0,0,normal,low,same_region,0,0,636.9061182,0,legitimate
421.635525,cash-in,afternoon,1,0,1,normal,low,same_region,1,0,253.3190929,0,legitimate
6858.207708,cash-in,night,0,0,1,immediate,medium,same_region,0,1,134.1720496,0,legitimate
188.9695972,cash-in,night,0,1,0,normal,low,different_region,1,0,610.0565974,0,legitimate
66.59801181,cash-out,morning,0,1,1,normal,low,same_region,0,0,251.437251,0,legitimate
228.4674503,cash-in,morning,0,1,1,normal,low,same_region,0,0,1628.047445,1,legitimate
697.1030366,cash-in,night,0,1,0,normal,medium,different_region,0,0,564.6780253,0,legitimate
124.6029733,cash-in,night,0,1,0,normal,low,same_region,1,0,234.3167254,0,social_engineering
97.18063314,transfer,afternoon,1,1,0,normal,low,same_region,0,0,231.9023993,0,legitimate
65.44240558,cash-in,night,0,0,0,normal,medium,same_region,0,0,615.1632216,0,legitimate
62.83326701,cash-out,night,0,0,0,normal,low,same_region,0,0,10.78434433,0,legitimate
46.23842141,cash-in,night,0,1,0,normal,high,same_region,0,0,488.1873099,0,legitimate
284.9143257,cash-in,night,1,0,0,normal,medium,same_region,0,0,177.2284681,0,legitimate
1221.866734,cash-out,afternoon,1,1,0,normal,low,different_region,0,0,359.8969406,0,sim_swap
645.66693,cash-in,afternoon,1,0,0,immediate,low,same_region,0,0,213.3933328,0,legitimate
432.2134545,cash-out,afternoon,1,0,1,normal,high,same_region,0,0,879.5632409,0,legitimate
200.1507301,cash-out,morning,0,1,1,normal,high,same_region,1,1,683.5139029,0,legitimate
68.61693798,cash-in,afternoon,1,0,0,normal,medium,same_region,0,0,161.8170173,0,legitimate
273.7670471,cash-in,morning,0,1,0,normal,medium,same_region,0,0,51.94706997,1,legitimate
54.74890578,cash-in,night,0,0,0,normal,high,different_region,0,0,356.3807139,0,legitimate
73.64113387,cash-out,afternoon,1,0,1,normal,low,same_region,1,0,54.50607331,0,legitimate
1279.473984,cash-in,afternoon,1,1,1,normal,low,same_region,0,0,280.2971456,0,legitimate
102.0762204,cash-out,morning,0,1,1,normal,low,same_region,0,0,118.4758549,0,legitimate
482.2655672,cash-in,night,0,0,1,immediate,medium,same_region,0,0,51.71365006,0,legitimate
249.5543235,cash-in,morning,0,0,0,immediate,low,same_region,0,0,236.221908,0,legitimate
